State,Action,NextState,Reward
24,Real_Estates,10.0,2.302585092994046
32,Forex,26.0,3.258096538021482
1,Forex,-2.0,-2.0
11,Cryptocurrencies,11.0,2.3978952727983707
25,Stocks,22.0,3.091042453358316
17,Cryptocurrencies,19.0,2.9444389791664403
96,Stocks,91.0,4.51085950651685
2,Forex,5.0,5.0
6,Real_Estates,-7.0,-7.0
10,Stocks,7.0,1.9459101490553132
20,Forex,21.0,3.044522437723423
41,Forex,38.0,3.6375861597263857
70,Real_Estates,69.0,4.23410650459726
78,Commodities,82.0,4.406719247264253
7,Cryptocurrencies,2.0,2.0
91,Commodities,97.0,4.574710978503383
71,Cryptocurrencies,67.0,4.204692619390966
72,Real_Estates,75.0,4.31748811353631
97,Commodities,92.0,4.5217885770490405
37,Cryptocurrencies,40.0,3.6888794541139363
12,Cryptocurrencies,18.0,2.8903717578961645
21,Forex,18.0,2.8903717578961645
79,Cryptocurrencies,85.0,4.442651256490317
46,Cryptocurrencies,54.0,3.9889840465642745
44,Cryptocurrencies,39.0,3.6635616461296463
1,Cryptocurrencies,5.0,5.0
44,Real_Estates,43.0,3.7612001156935624
21,Real_Estates,27.0,3.295836866004329
85,Forex,87.0,4.465908118654584
16,Stocks,18.0,2.8903717578961645
55,Commodities,51.0,3.9318256327243257
23,Commodities,16.0,2.772588722239781
77,Commodities,83.0,4.418840607796598
7,Stocks,8.0,2.0794415416798357
36,Cryptocurrencies,39.0,3.6635616461296463
95,Commodities,93.0,4.532599493153256
10,Commodities,10.0,10.0
38,Cryptocurrencies,45.0,3.8066624897703196
92,Commodities,94.0,4.543294782270004
9,Commodities,1.0,1.0
71,Cryptocurrencies,63.0,4.143134726391533
64,Forex,68.0,4.219507705176107
7,Cryptocurrencies,15.0,15.0
5,Cryptocurrencies,3.0,3.0
89,Cryptocurrencies,96.0,4.564348191467836
32,Forex,34.0,3.5263605246161616
39,Forex,43.0,3.7612001156935624
45,Cryptocurrencies,53.0,3.970291913552122
63,Real_Estates,48.0,3.871201010907891
18,Real_Estates,12.0,2.4849066497880004
53,Commodities,53.0,3.970291913552122
38,Stocks,33.0,3.4965075614664802
86,Stocks,88.0,4.477336814478207
88,Real_Estates,83.0,4.418840607796598
24,Forex,26.0,3.258096538021482
97,Stocks,94.0,4.543294782270004
61,Commodities,69.0,4.23410650459726
55,Stocks,53.0,3.970291913552122
66,Forex,63.0,4.143134726391533
43,Real_Estates,36.0,3.58351893845611
71,Forex,64.0,4.1588830833596715
98,Forex,92.0,4.5217885770490405
46,Cryptocurrencies,39.0,3.6635616461296463
3,Cryptocurrencies,0.0,0.0
43,Stocks,47.0,3.8501476017100584
58,Commodities,61.0,4.110873864173311
6,Real_Estates,-1.0,-1.0
83,Real_Estates,88.0,4.477336814478207
23,Stocks,20.0,2.995732273553991
11,Forex,4.0,1.3862943611198906
18,Cryptocurrencies,21.0,3.044522437723423
84,Real_Estates,69.0,4.23410650459726
56,Forex,54.0,3.9889840465642745
99,Real_Estates,101.0,4.61512051684126
74,Cryptocurrencies,81.0,4.394449154672439
37,Cryptocurrencies,40.0,3.6888794541139363
22,Cryptocurrencies,18.0,2.8903717578961645
75,Commodities,75.0,4.31748811353631
93,Stocks,97.0,4.574710978503383
31,Cryptocurrencies,33.0,3.4965075614664802
21,Stocks,17.0,2.833213344056216
32,Forex,27.0,3.295836866004329
91,Forex,84.0,4.430816798843313
4,Cryptocurrencies,1.0,1.0
4,Real_Estates,-3.0,-3.0
83,Real_Estates,92.0,4.5217885770490405
73,Forex,73.0,4.290459441148391
52,Commodities,47.0,3.8501476017100584
33,Commodities,38.0,3.6375861597263857
36,Real_Estates,39.0,3.6635616461296463
74,Forex,73.0,4.290459441148391
81,Forex,79.0,4.3694478524670215
41,Real_Estates,44.0,3.784189633918261
23,Forex,18.0,2.8903717578961645
96,Real_Estates,110.0,4.700480365792417
67,Commodities,77.0,4.343805421853684
45,Commodities,37.0,3.6109179126442243
72,Cryptocurrencies,72.0,4.276666119016055
91,Forex,93.0,4.532599493153256
24,Cryptocurrencies,16.0,2.772588722239781
43,Forex,48.0,3.871201010907891
27,Cryptocurrencies,26.0,3.258096538021482
85,Real_Estates,78.0,4.356708826689592
21,Stocks,18.0,2.8903717578961645
4,Cryptocurrencies,-5.0,-5.0
37,Forex,35.0,3.5553480614894135
3,Stocks,2.0,2.0
99,Commodities,102.0,4.624972813284271
30,Real_Estates,30.0,3.4011973816621555
14,Cryptocurrencies,20.0,2.995732273553991
96,Forex,94.0,4.543294782270004
37,Cryptocurrencies,35.0,3.5553480614894135
74,Forex,68.0,4.219507705176107
55,Stocks,52.0,3.9512437185814275
84,Real_Estates,99.0,4.59511985013459
3,Stocks,3.0,3.0
45,Forex,38.0,3.6375861597263857
4,Forex,6.0,6.0
44,Cryptocurrencies,44.0,3.784189633918261
88,Commodities,80.0,4.382026634673881
44,Stocks,39.0,3.6635616461296463
69,Forex,74.0,4.30406509320417
4,Stocks,0.0,0.0
3,Cryptocurrencies,11.0,11.0
83,Stocks,87.0,4.465908118654584
99,Forex,99.0,4.59511985013459
92,Real_Estates,97.0,4.574710978503383
50,Forex,51.0,3.9318256327243257
42,Cryptocurrencies,47.0,3.8501476017100584
65,Real_Estates,78.0,4.356708826689592
23,Cryptocurrencies,16.0,2.772588722239781
59,Real_Estates,60.0,4.0943445622221
18,Forex,19.0,2.9444389791664403
32,Cryptocurrencies,26.0,3.258096538021482
12,Cryptocurrencies,16.0,2.772588722239781
47,Real_Estates,40.0,3.6888794541139363
66,Commodities,71.0,4.2626798770413155
17,Real_Estates,18.0,18.0
35,Stocks,34.0,3.5263605246161616
95,Forex,98.0,4.584967478670572
13,Cryptocurrencies,10.0,2.302585092994046
31,Cryptocurrencies,36.0,3.58351893845611
26,Cryptocurrencies,18.0,2.8903717578961645
7,Forex,6.0,6.0
8,Real_Estates,-1.0,-1.0
22,Real_Estates,32.0,3.4657359027997265
70,Forex,65.0,4.174387269895637
51,Commodities,51.0,3.9318256327243257
47,Forex,50.0,3.912023005428146
22,Stocks,18.0,2.8903717578961645
50,Cryptocurrencies,47.0,3.8501476017100584
58,Forex,64.0,4.1588830833596715
84,Real_Estates,87.0,4.465908118654584
5,Real_Estates,1.0,1.0
89,Real_Estates,81.0,4.394449154672439
79,Forex,72.0,4.276666119016055
82,Forex,83.0,4.418840607796598
92,Cryptocurrencies,86.0,4.454347296253507
18,Cryptocurrencies,21.0,3.044522437723423
46,Cryptocurrencies,37.0,3.6109179126442243
95,Forex,88.0,4.477336814478207
87,Stocks,89.0,4.48863636973214
92,Real_Estates,104.0,4.6443908991413725
83,Forex,86.0,4.454347296253507
6,Forex,8.0,8.0
90,Stocks,85.0,4.442651256490317
89,Cryptocurrencies,97.0,4.574710978503383
78,Cryptocurrencies,73.0,4.290459441148391
14,Commodities,19.0,2.9444389791664403
82,Cryptocurrencies,75.0,4.31748811353631
83,Commodities,90.0,4.499809670330265
31,Forex,37.0,3.6109179126442243
14,Cryptocurrencies,16.0,2.772588722239781
9,Stocks,5.0,1.6094379124341003
98,Forex,97.0,4.574710978503383
35,Forex,32.0,3.4657359027997265
2,Stocks,3.0,3.0
71,Forex,68.0,4.219507705176107
41,Stocks,40.0,3.6888794541139363
66,Real_Estates,68.0,4.219507705176107
40,Commodities,36.0,3.58351893845611
72,Commodities,62.0,4.127134385045092
24,Commodities,25.0,3.2188758248682006
4,Commodities,-2.0,-2.0
73,Real_Estates,82.0,4.406719247264253
73,Stocks,74.0,4.30406509320417
92,Real_Estates,95.0,4.553876891600541
20,Commodities,14.0,2.6390573296152584
59,Real_Estates,72.0,4.276666119016055
25,Commodities,19.0,2.9444389791664403
86,Real_Estates,70.0,4.248495242049359
94,Commodities,90.0,4.499809670330265
88,Forex,94.0,4.543294782270004
87,Cryptocurrencies,89.0,4.48863636973214
97,Commodities,102.0,4.624972813284271
32,Forex,36.0,3.58351893845611
42,Commodities,38.0,3.6375861597263857
97,Stocks,100.0,4.605170185988092
94,Stocks,91.0,4.51085950651685
85,Commodities,74.0,4.30406509320417
55,Commodities,62.0,4.127134385045092
94,Forex,99.0,4.59511985013459
90,Real_Estates,80.0,4.382026634673881
32,Commodities,36.0,3.58351893845611
68,Cryptocurrencies,65.0,4.174387269895637
11,Forex,7.0,1.9459101490553132
88,Cryptocurrencies,96.0,4.564348191467836
15,Forex,15.0,2.70805020110221
97,Cryptocurrencies,91.0,4.51085950651685
51,Stocks,46.0,3.828641396489095
66,Commodities,71.0,4.2626798770413155
48,Stocks,49.0,3.8918202981106265
47,Real_Estates,38.0,3.6375861597263857
99,Real_Estates,83.0,4.418840607796598
41,Commodities,33.0,3.4965075614664802
95,Forex,92.0,4.5217885770490405
14,Real_Estates,23.0,23.0
73,Stocks,70.0,4.248495242049359
41,Real_Estates,50.0,3.912023005428146
44,Cryptocurrencies,36.0,3.58351893845611
34,Commodities,38.0,3.6375861597263857
78,Real_Estates,68.0,4.219507705176107
93,Real_Estates,90.0,4.499809670330265
84,Cryptocurrencies,80.0,4.382026634673881
96,Real_Estates,80.0,4.382026634673881
94,Cryptocurrencies,96.0,4.564348191467836
67,Forex,62.0,4.127134385045092
89,Real_Estates,97.0,4.574710978503383
16,Cryptocurrencies,8.0,2.0794415416798357
4,Commodities,14.0,14.0
81,Stocks,81.0,4.394449154672439
68,Cryptocurrencies,75.0,4.31748811353631
3,Stocks,2.0,2.0
2,Cryptocurrencies,2.0,2.0
100,Cryptocurrencies,92.0,4.5217885770490405
59,Forex,58.0,4.060443010546419
